6.3893006e-09,5.647097e-08,1.1930812e-06,1.2461052e-06,1.6012656e-08,4.5405352e-10,2.2100951e-11,0.99999607,4.2671308e-10,1.4428299e-06
9.0737353e-07,2.6581072e-05,0.9999604,3.975595e-07,4.6389608e-09,4.1072246e-10,1.1371972e-05,3.3946417e-09,3.7554446e-07,2.1106522e-10
1.2941299e-06,0.9998241,2.6280202e-06,1.2197105e-06,1.2656056e-05,2.6867841e-05,1.3754039e-05,0.00010767224,6.5515014e-06,3.502361e-06
0.9992582,6.169528e-05,1.7548507e-05,5.018783e-06,2.6885677e-06,5.5987666e-06,0.00057984795,1.3429e-05,3.5327987e-06,5.2342377e-05
3.2581553e-05,2.8841248e-05,0.00010774397,2.2576685e-06,0.9941415,7.6015876e-06,9.956703e-06,0.00017514995,7.2086964e-06,0.005487179
1.7871305e-06,0.9996636,1.4332687e-06,8.839313e-07,1.8767973e-05,1.4287237e-05,6.7721003e-06,0.0002821352,4.7317926e-06,5.54576e-06
2.6772552e-08,0.00049569114,8.457322e-07,4.9239134e-07,0.9868216,2.189212e-05,2.9156633e-06,0.00026275567,0.00753375,0.0048600235
5.4234647e-08,7.043956e-07,1.8050936e-06,1.45052545e-05,0.0017623944,1.1085455e-05,3.5900282e-08,3.1608404e-06,7.354885e-05,0.99813277
7.2542075e-06,2.6811162e-07,1.4477172e-07,6.941346e-07,8.951282e-07,0.9779519,0.021796014,1.4870125e-07,0.00016118257,8.158043e-05
1.939068e-09,3.959647e-09,1.965611e-09,2.7889384e-06,0.00046134437,7.556466e-07,1.6308825e-09,0.00019944213,1.372187e-06,0.9993343
0.9998926,8.206756e-06,4.2293377e-06,4.8977466e-07,3.456381e-08,1.3644288e-06,5.9961603e-05,2.2326773e-05,2.383559e-07,1.0773349e-05
5.935981e-07,1.08296835e-11,5.652765e-11,1.2750261e-12,1.7461829e-10,8.724144e-09,0.9999994,1.8585723e-13,1.8249029e-09,1.7119245e-11
7.935502e-10,1.4907531e-09,2.6265518e-10,1.9629726e-06,0.00030393145,2.4463824e-07,6.6207684e-10,6.467412e-06,4.7149274e-07,0.99968696
0.99996495,1.0569376e-05,3.079619e-07,2.0792069e-07,1.7709178e-08,7.631375e-07,1.6069564e-05,1.7877749e-06,9.742088e-07,4.282053e-06
5.6395642e-08,0.9998971,2.5723375e-07,5.7106527e-06,2.0454484e-06,6.098262e-05,2.4556457e-06,9.13941e-06,1.7575276e-05,4.600855e-06
9.313812e-12,8.0421353e-10,9.397112e-11,0.00013141341,7.390502e-13,0.9998685,4.5784574e-08,4.5884277e-10,3.975451e-08,7.2972433e-09
1.2011046e-06,5.3594704e-08,2.183564e-07,6.205136e-06,0.00020682276,7.4383906e-06,2.7911966e-07,0.0004780718,5.1818065e-06,0.9992945
3.0813652e-08,2.3106372e-08,2.0789023e-06,8.933334e-06,1.9788068e-08,1.063219e-08,5.607255e-11,0.9999763,1.8356677e-10,1.258486e-05
3.241218e-08,3.0194815e-07,4.8528156e-05,0.9985061,5.004301e-09,0.0014191592,7.947906e-08,1.1414579e-06,2.3232536e-05,1.1611461e-06
3.7571144e-08,2.0027675e-05,3.9589786e-06,6.2241604e-08,0.9997532,1.3872553e-07,5.8430338e-08,0.00021701297,8.981119e-08,5.506634e-06
1.4133803e-06,5.1385996e-06,4.817157e-07,0.00023599772,0.0012495428,3.4077057e-05,8.182776e-08,0.0070808064,1.2502986e-05,0.9913799
1.2011434e-06,5.04178e-10,1.8863542e-08,2.9957288e-08,3.8154915e-09,0.0022741738,0.9977203,4.565051e-11,3.5793985e-06,7.540544e-07
1.3437965e-06,1.9937515e-07,3.9465645e-10,4.255742e-11,3.618651e-06,2.651422e-07,0.9999944,3.3120294e-08,4.1689635e-08,1.7343238e-07
2.1004197e-12,1.2014963e-13,4.3035176e-14,2.6513703e-07,1.1161666e-13,0.99999964,4.227439e-08,2.365354e-14,2.549039e-11,6.689447e-08
1.05447525e-05,5.8740196e-05,0.0001223134,5.5998967e-06,0.99697435,7.4144564e-06,4.69365e-06,0.0011221428,6.837817e-06,0.0016874083
0.9998617,1.0247534e-06,2.2611962e-06,4.4224972e-08,2.1128598e-07,2.7746862e-07,0.00013125347,1.0629929e-06,5.321337e-07,1.6563345e-06
6.7160945e-06,4.9526852e-06,3.117e-05,4.7789646e-05,7.5559196e-06,1.2265117e-06,1.597924e-08,0.9992386,1.0577402e-07,0.0006617835
4.4448605e-08,9.438183e-07,4.7290052e-07,7.581377e-09,0.99996936,4.8819288e-08,5.6566027e-09,6.5150266e-07,4.857056e-08,2.8628187e-05
0.999089,0.00038974785,9.681636e-05,5.3190506e-05,7.370287e-06,2.8581167e-05,5.2894986e-05,0.00012962728,5.218644e-05,0.00010067414
1.0416496e-06,0.9994289,4.2300806e-05,0.000120689634,5.767934e-05,9.701347e-05,1.31887045e-05,9.621115e-05,0.00011513046,2.7792177e-05
7.7979756e-13,7.598537e-11,2.121281e-10,0.99999964,1.688808e-11,8.861198e-08,3.098001e-13,4.0301034e-09,1.9414317e-10,2.5236537e-07
2.3306727e-06,0.99779,3.7847927e-05,2.222115e-05,0.00054623536,6.639922e-05,2.0140365e-06,0.0010317861,0.00016741546,0.00033383214
3.5631686e-13,3.0410086e-10,1.1703962e-09,0.99999833,1.7394653e-11,1.674102e-06,1.00922465e-11,1.577525e-10,4.0047805e-09,3.6941015e-09
